Vin_A,Vin_B,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage
0.0,1.0,70.53717916602146,0.937426178350169,3.870520032302838e-15,4.597512677155849e-08,4.6839995960681233e-08,8.31341398799564e-10,8.398735285350326e-10,8.58877200523708e-10,9.189038895045227e-10,9.205802778523871e-10,9.181488835053016e-10,6.241460802747292e-10,1.4132680108865709e-08,1.3808564610035846e-08,6.191727769797626e+18,2.8268106824969006e+18,1.524839e-08
1.0,0.0,70.53717916602146,0.937426178350169,3.870520032302838e-15,4.597512677155849e-08,4.6839995960681233e-08,8.31341398799564e-10,8.398735285350326e-10,8.58877200523708e-10,9.189038895045227e-10,9.205802778523871e-10,9.181488835053016e-10,6.241460802747292e-10,1.4132680108865709e-08,1.3808564610035846e-08,6.191727769797626e+18,2.8268106824969006e+18,1.536599e-08
1.0,1.0,70.53717916602146,0.937426178350169,3.870520032302838e-15,4.597512677155849e-08,4.6839995960681233e-08,8.31341398799564e-10,8.398735285350326e-10,8.58877200523708e-10,9.189038895045227e-10,9.205802778523871e-10,9.181488835053016e-10,6.241460802747292e-10,1.4132680108865709e-08,1.3808564610035846e-08,6.191727769797626e+18,2.8268106824969006e+18,8.816446e-09
0.0,0.0,26.63768288205239,1.0807967909856475,4.2309843480974876e-15,4.773140891113451e-08,4.5999531813375293e-08,9.075445324506459e-10,9.113062956255268e-10,9.259695876844755e-10,9.303044827749675e-10,9.174842859702051e-10,8.981947550317391e-10,6.57589094923844e-10,1.4193853625546526e-08,1.4645018214583464e-08,6.916503697012953e+18,2.7997315637518264e+18,4.166341e-09
0.0,1.0,26.63768288205239,1.0807967909856475,4.2309843480974876e-15,4.773140891113451e-08,4.5999531813375293e-08,9.075445324506459e-10,9.113062956255268e-10,9.259695876844755e-10,9.303044827749675e-10,9.174842859702051e-10,8.981947550317391e-10,6.57589094923844e-10,1.4193853625546526e-08,1.4645018214583464e-08,6.916503697012953e+18,2.7997315637518264e+18,3.87851e-09
1.0,0.0,26.63768288205239,1.0807967909856475,4.2309843480974876e-15,4.773140891113451e-08,4.5999531813375293e-08,9.075445324506459e-10,9.113062956255268e-10,9.259695876844755e-10,9.303044827749675e-10,9.174842859702051e-10,8.981947550317391e-10,6.57589094923844e-10,1.4193853625546526e-08,1.4645018214583464e-08,6.916503697012953e+18,2.7997315637518264e+18,4.032849e-09
1.0,1.0,26.63768288205239,1.0807967909856475,4.2309843480974876e-15,4.773140891113451e-08,4.5999531813375293e-08,9.075445324506459e-10,9.113062956255268e-10,9.259695876844755e-10,9.303044827749675e-10,9.174842859702051e-10,8.981947550317391e-10,6.57589094923844e-10,1.4193853625546526e-08,1.4645018214583464e-08,6.916503697012953e+18,2.7997315637518264e+18,5.670426e-09
0.0,0.0,74.97000790466262,1.0087611900154654,4.3204977744327486e-15,4.3829580197414906e-08,4.623918856264679e-08,8.39507801166007e-10,8.836286407794663e-10,9.324412810337455e-10,9.471857405403615e-10,8.906471516528872e-10,9.420698238964782e-10,6.219121915873655e-10,1.3518641518519548e-08,1.4693831821239962e-08,6.041737863375975e+18,2.79658425266115e+18,2.55795e-08
0.0,1.0,74.97000790466262,1.0087611900154654,4.3204977744327486e-15,4.3829580197414906e-08,4.623918856264679e-08,8.39507801166007e-10,8.836286407794663e-10,9.324412810337455e-10,9.471857405403615e-10,8.906471516528872e-10,9.420698238964782e-10,6.219121915873655e-10,1.3518641518519548e-08,1.4693831821239962e-08,6.041737863375975e+18,2.79658425266115e+18,2.247652e-08
1.0,0.0,74.97000790466262,1.0087611900154654,4.3204977744327486e-15,4.3829580197414906e-08,4.623918856264679e-08,8.39507801166007e-10,8.836286407794663e-10,9.324412810337455e-10,9.471857405403615e-10,8.906471516528872e-10,9.420698238964782e-10,6.219121915873655e-10,1.3518641518519548e-08,1.4693831821239962e-08,6.041737863375975e+18,2.79658425266115e+18,2.407866e-08
1.0,1.0,74.97000790466262,1.0087611900154654,4.3204977744327486e-15,4.3829580197414906e-08,4.623918856264679e-08,8.39507801166007e-10,8.836286407794663e-10,9.324412810337455e-10,9.471857405403615e-10,8.906471516528872e-10,9.420698238964782e-10,6.219121915873655e-10,1.3518641518519548e-08,1.4693831821239962e-08,6.041737863375975e+18,2.79658425266115e+18,1.155764e-08
0.0,0.0,100.94881866715326,0.9913822843291532,3.0615101378719174e-15,4.718105362325875e-08,4.4913365162431935e-08,8.838163609987647e-10,8.434624246506163e-10,8.810587203465181e-10,9.11654626148775e-10,9.510951460594392e-10,9.123818079277119e-10,6.479844768703752e-10,1.3332670745946793e-08,1.4019963869278998e-08,6.804495845056957e+18,2.7921391589907763e+18,5.892716e-09
0.0,1.0,100.94881866715326,0.9913822843291532,3.0615101378719174e-15,4.718105362325875e-08,4.4913365162431935e-08,8.838163609987647e-10,8.434624246506163e-10,8.810587203465181e-10,9.11654626148775e-10,9.510951460594392e-10,9.123818079277119e-10,6.479844768703752e-10,1.3332670745946793e-08,1.4019963869278998e-08,6.804495845056957e+18,2.7921391589907763e+18,9.063753e-09
1.0,0.0,100.94881866715326,0.9913822843291532,3.0615101378719174e-15,4.718105362325875e-08,4.4913365162431935e-08,8.838163609987647e-10,8.434624246506163e-10,8.810587203465181e-10,9.11654626148775e-10,9.510951460594392e-10,9.123818079277119e-10,6.479844768703752e-10,1.3332670745946793e-08,1.4019963869278998e-08,6.804495845056957e+18,2.7921391589907763e+18,7.520079e-09
1.0,1.0,100.94881866715326,0.9913822843291532,3.0615101378719174e-15,4.718105362325875e-08,4.4913365162431935e-08,8.838163609987647e-10,8.434624246506163e-10,8.810587203465181e-10,9.11654626148775e-10,9.510951460594392e-10,9.123818079277119e-10,6.479844768703752e-10,1.3332670745946793e-08,1.4019963869278998e-08,6.804495845056957e+18,2.7921391589907763e+18,1.385774e-08
0.0,0.0,120.59387090051943,1.076408282045978,3.06679468155106e-15,4.461469545400212e-08,4.39099319610258e-08,8.917298839631833e-10,8.41628907505081e-10,8.927598662564069e-10,9.287335783734535e-10,8.669382007791306e-10,8.975865433641573e-10,5.998682492146021e-10,1.3971235575652968e-08,1.4234173218443564e-08,6.850578424950049e+18,2.8391555834531067e+18,1.085144e-08
0.0,1.0,120.59387090051943,1.076408282045978,3.06679468155106e-15,4.461469545400212e-08,4.39099319610258e-08,8.917298839631833e-10,8.41628907505081e-10,8.927598662564069e-10,9.287335783734535e-10,8.669382007791306e-10,8.975865433641573e-10,5.998682492146021e-10,1.3971235575652968e-08,1.4234173218443564e-08,6.850578424950049e+18,2.8391555834531067e+18,1.105448e-08
1.0,0.0,120.59387090051943,1.076408282045978,3.06679468155106e-15,4.461469545400212e-08,4.39099319610258e-08,8.917298839631833e-10,8.41628907505081e-10,8.927598662564069e-10,9.287335783734535e-10,8.669382007791306e-10,8.975865433641573e-10,5.998682492146021e-10,1.3971235575652968e-08,1.4234173218443564e-08,6.850578424950049e+18,2.8391555834531067e+18,1.097632e-08
1.0,1.0,120.59387090051943,1.076408282045978,3.06679468155106e-15,4.461469545400212e-08,4.39099319610258e-08,8.917298839631833e-10,8.41628907505081e-10,8.927598662564069e-10,9.287335783734535e-10,8.669382007791306e-10,8.975865433641573e-10,5.998682492146021e-10,1.3971235575652968e-08,1.4234173218443564e-08,6.850578424950049e+18,2.8391555834531067e+18,9.661931e-09
0.0,0.0,99.04460163066996,0.9917207923537172,2.253738025108835e-15,4.5440207096474735e-08,4.467425532641376e-08,8.787081610245931e-10,8.72616495175941e-10,8.736542897156977e-10,9.105124204849104e-10,9.380547671420968e-10,8.696544343164997e-10,6.31744279796218e-10,1.3331390104697415e-08,1.3973820245774245e-08,6.321378023712302e+18,2.886280508716128e+18,1.065276e-08
0.0,1.0,99.04460163066996,0.9917207923537172,2.253738025108835e-15,4.5440207096474735e-08,4.467425532641376e-08,8.787081610245931e-10,8.72616495175941e-10,8.736542897156977e-10,9.105124204849104e-10,9.380547671420968e-10,8.696544343164997e-10,6.31744279796218e-10,1.3331390104697415e-08,1.3973820245774245e-08,6.321378023712302e+18,2.886280508716128e+18,1.089681e-08
1.0,0.0,99.04460163066996,0.9917207923537172,2.253738025108835e-15,4.5440207096474735e-08,4.467425532641376e-08,8.787081610245931e-10,8.72616495175941e-10,8.736542897156977e-10,9.105124204849104e-10,9.380547671420968e-10,8.696544343164997e-10,6.31744279796218e-10,1.3331390104697415e-08,1.3973820245774245e-08,6.321378023712302e+18,2.886280508716128e+18,1.080888e-08
1.0,1.0,99.04460163066996,0.9917207923537172,2.253738025108835e-15,4.5440207096474735e-08,4.467425532641376e-08,8.787081610245931e-10,8.72616495175941e-10,8.736542897156977e-10,9.105124204849104e-10,9.380547671420968e-10,8.696544343164997e-10,6.31744279796218e-10,1.3331390104697415e-08,1.3973820245774245e-08,6.321378023712302e+18,2.886280508716128e+18,1.233451e-08
0.0,0.0,-52.89146484669965,1.0448335273223086,1.4779408436689414e-16,4.660554002545977e-08,4.5204046826061563e-08,9.521661803236352e-10,9.065852866737911e-10,9.209814145076343e-10,9.191251146584111e-10,9.317859177598112e-10,9.284537741797835e-10,6.165700353116571e-10,1.4040848019763449e-08,1.4251270600165453e-08,6.591559080659124e+18,2.846350751858493e+18,3.764333e-09
0.0,1.0,-52.89146484669965,1.0448335273223086,1.4779408436689414e-16,4.660554002545977e-08,4.5204046826061563e-08,9.521661803236352e-10,9.065852866737911e-10,9.209814145076343e-10,9.191251146584111e-10,9.317859177598112e-10,9.284537741797835e-10,6.165700353116571e-10,1.4040848019763449e-08,1.4251270600165453e-08,6.591559080659124e+18,2.846350751858493e+18,3.598048e-09
1.0,0.0,-52.89146484669965,1.0448335273223086,1.4779408436689414e-16,4.660554002545977e-08,4.5204046826061563e-08,9.521661803236352e-10,9.065852866737911e-10,9.209814145076343e-10,9.191251146584111e-10,9.317859177598112e-10,9.284537741797835e-10,6.165700353116571e-10,1.4040848019763449e-08,1.4251270600165453e-08,6.591559080659124e+18,2.846350751858493e+18,3.69539e-09
1.0,1.0,-52.89146484669965,1.0448335273223086,1.4779408436689414e-16,4.660554002545977e-08,4.5204046826061563e-08,9.521661803236352e-10,9.065852866737911e-10,9.209814145076343e-10,9.191251146584111e-10,9.317859177598112e-10,9.284537741797835e-10,6.165700353116571e-10,1.4040848019763449e-08,1.4251270600165453e-08,6.591559080659124e+18,2.846350751858493e+18,6.320798e-09
0.0,0.0,9.796051606105491,0.9798050643406204,1.5029092951216801e-15,4.3919997853063783e-08,4.3742533266451945e-08,9.298318317394647e-10,9.117918880194027e-10,8.681633313766225e-10,9.100416052041223e-10,9.509644968808926e-10,8.98276191728298e-10,6.412951189205923e-10,1.443808187531841e-08,1.4225559530830934e-08,6.618620790622677e+18,2.894465764383416e+18,1.796862e-09
0.0,1.0,9.796051606105491,0.9798050643406204,1.5029092951216801e-15,4.3919997853063783e-08,4.3742533266451945e-08,9.298318317394647e-10,9.117918880194027e-10,8.681633313766225e-10,9.100416052041223e-10,9.509644968808926e-10,8.98276191728298e-10,6.412951189205923e-10,1.443808187531841e-08,1.4225559530830934e-08,6.618620790622677e+18,2.894465764383416e+18,2.545128e-09
1.0,0.0,9.796051606105491,0.9798050643406204,1.5029092951216801e-15,4.3919997853063783e-08,4.3742533266451945e-08,9.298318317394647e-10,9.117918880194027e-10,8.681633313766225e-10,9.100416052041223e-10,9.509644968808926e-10,8.98276191728298e-10,6.412951189205923e-10,1.443808187531841e-08,1.4225559530830934e-08,6.618620790622677e+18,2.894465764383416e+18,2.183131e-09
1.0,1.0,9.796051606105491,0.9798050643406204,1.5029092951216801e-15,4.3919997853063783e-08,4.3742533266451945e-08,9.298318317394647e-10,9.117918880194027e-10,8.681633313766225e-10,9.100416052041223e-10,9.509644968808926e-10,8.98276191728298e-10,6.412951189205923e-10,1.443808187531841e-08,1.4225559530830934e-08,6.618620790622677e+18,2.894465764383416e+18,4.306836e-09
0.0,0.0,76.39830123633044,1.0808088785801917,3.278516153186966e-16,4.68637408692277e-08,4.58421748643267e-08,9.395741062890471e-10,8.718305528196662e-10,8.933256896927122e-10,9.037813244909456e-10,8.89170435914635e-10,9.195161040082895e-10,6.410033197571972e-10,1.4283318780227489e-08,1.3942296841250386e-08,6.32367786196655e+18,2.795880292907538e+18,5.449218e-09
0.0,1.0,76.39830123633044,1.0808088785801917,3.278516153186966e-16,4.68637408692277e-08,4.58421748643267e-08,9.395741062890471e-10,8.718305528196662e-10,8.933256896927122e-10,9.037813244909456e-10,8.89170435914635e-10,9.195161040082895e-10,6.410033197571972e-10,1.4283318780227489e-08,1.3942296841250386e-08,6.32367786196655e+18,2.795880292907538e+18,7.123488e-09
1.0,0.0,76.39830123633044,1.0808088785801917,3.278516153186966e-16,4.68637408692277e-08,4.58421748643267e-08,9.395741062890471e-10,8.718305528196662e-10,8.933256896927122e-10,9.037813244909456e-10,8.89170435914635e-10,9.195161040082895e-10,6.410033197571972e-10,1.4283318780227489e-08,1.3942296841250386e-08,6.32367786196655e+18,2.795880292907538e+18,6.311052e-09
1.0,1.0,76.39830123633044,1.0808088785801917,3.278516153186966e-16,4.68637408692277e-08,4.58421748643267e-08,9.395741062890471e-10,8.718305528196662e-10,8.933256896927122e-10,9.037813244909456e-10,8.89170435914635e-10,9.195161040082895e-10,6.410033197571972e-10,1.4283318780227489e-08,1.3942296841250386e-08,6.32367786196655e+18,2.795880292907538e+18,9.366405e-09
0.0,0.0,-24.106658092940705,1.0380050040382456,2.1945483918101684e-15,4.317867407796099e-08,4.3110605746800426e-08,8.735274354435022e-10,9.305106297423971e-10,8.742324027657696e-10,9.25327163491602e-10,9.231098191644915e-10,9.049202766875851e-10,6.354039429549685e-10,1.3510853810148112e-08,1.4235652658015992e-08,6.186024517673666e+18,2.9510562035949844e+18,4.846779e-09
0.0,1.0,-24.106658092940705,1.0380050040382456,2.1945483918101684e-15,4.317867407796099e-08,4.3110605746800426e-08,8.735274354435022e-10,9.305106297423971e-10,8.742324027657696e-10,9.25327163491602e-10,9.231098191644915e-10,9.049202766875851e-10,6.354039429549685e-10,1.3510853810148112e-08,1.4235652658015992e-08,6.186024517673666e+18,2.9510562035949844e+18,5.288143e-09
1.0,0.0,-24.106658092940705,1.0380050040382456,2.1945483918101684e-15,4.317867407796099e-08,4.3110605746800426e-08,8.735274354435022e-10,9.305106297423971e-10,8.742324027657696e-10,9.25327163491602e-10,9.231098191644915e-10,9.049202766875851e-10,6.354039429549685e-10,1.3510853810148112e-08,1.4235652658015992e-08,6.186024517673666e+18,2.9510562035949844e+18,5.089582e-09
1.0,1.0,-24.106658092940705,1.0380050040382456,2.1945483918101684e-15,4.317867407796099e-08,4.3110605746800426e-08,8.735274354435022e-10,9.305106297423971e-10,8.742324027657696e-10,9.25327163491602e-10,9.231098191644915e-10,9.049202766875851e-10,6.354039429549685e-10,1.3510853810148112e-08,1.4235652658015992e-08,6.186024517673666e+18,2.9510562035949844e+18,8.744322e-09
0.0,0.0,38.78658911674327,1.0399244108501031,4.248931392423245e-15,4.3687267876629134e-08,4.450086185313717e-08,9.338578219354371e-10,9.426895048954832e-10,9.015286283103387e-10,9.373740563517583e-10,9.865823917790904e-10,9.492618138142287e-10,6.67288119258946e-10,1.3598544189086492e-08,1.4804391595311389e-08,6.214494575652834e+18,2.8533035833987835e+18,1.0452e-08
0.0,1.0,38.78658911674327,1.0399244108501031,4.248931392423245e-15,4.3687267876629134e-08,4.450086185313717e-08,9.338578219354371e-10,9.426895048954832e-10,9.015286283103387e-10,9.373740563517583e-10,9.865823917790904e-10,9.492618138142287e-10,6.67288119258946e-10,1.3598544189086492e-08,1.4804391595311389e-08,6.214494575652834e+18,2.8533035833987835e+18,9.964244e-09
1.0,0.0,38.78658911674327,1.0399244108501031,4.248931392423245e-15,4.3687267876629134e-08,4.450086185313717e-08,9.338578219354371e-10,9.426895048954832e-10,9.015286283103387e-10,9.373740563517583e-10,9.865823917790904e-10,9.492618138142287e-10,6.67288119258946e-10,1.3598544189086492e-08,1.4804391595311389e-08,6.214494575652834e+18,2.8533035833987835e+18,1.02238e-08
1.0,1.0,38.78658911674327,1.0399244108501031,4.248931392423245e-15,4.3687267876629134e-08,4.450086185313717e-08,9.338578219354371e-10,9.426895048954832e-10,9.015286283103387e-10,9.373740563517583e-10,9.865823917790904e-10,9.492618138142287e-10,6.67288119258946e-10,1.3598544189086492e-08,1.4804391595311389e-08,6.214494575652834e+18,2.8533035833987835e+18,8.475502e-09
0.0,0.0,-45.21916209893435,0.9655440803114238,2.988042068347059e-15,4.410971952397871e-08,4.469398819128525e-08,9.148800283903187e-10,9.118825975486967e-10,8.461731218553081e-10,9.244866696773652e-10,9.403036115293243e-10,9.36687105738979e-10,6.30784275249452e-10,1.4153207271000352e-08,1.4332740907198437e-08,6.617218447657958e+18,2.749255223896274e+18,7.566566e-09
0.0,1.0,-45.21916209893435,0.9655440803114238,2.988042068347059e-15,4.410971952397871e-08,4.469398819128525e-08,9.148800283903187e-10,9.118825975486967e-10,8.461731218553081e-10,9.244866696773652e-10,9.403036115293243e-10,9.36687105738979e-10,6.30784275249452e-10,1.4153207271000352e-08,1.4332740907198437e-08,6.617218447657958e+18,2.749255223896274e+18,9.312477e-09
1.0,0.0,-45.21916209893435,0.9655440803114238,2.988042068347059e-15,4.410971952397871e-08,4.469398819128525e-08,9.148800283903187e-10,9.118825975486967e-10,8.461731218553081e-10,9.244866696773652e-10,9.403036115293243e-10,9.36687105738979e-10,6.30784275249452e-10,1.4153207271000352e-08,1.4332740907198437e-08,6.617218447657958e+18,2.749255223896274e+18,8.486661e-09
1.0,1.0,-45.21916209893435,0.9655440803114238,2.988042068347059e-15,4.410971952397871e-08,4.469398819128525e-08,9.148800283903187e-10,9.118825975486967e-10,8.461731218553081e-10,9.244866696773652e-10,9.403036115293243e-10,9.36687105738979e-10,6.30784275249452e-10,1.4153207271000352e-08,1.4332740907198437e-08,6.617218447657958e+18,2.749255223896274e+18,1.722841e-08
0.0,0.0,-19.000625518647983,1.051355728547378,3.3809076653650907e-15,4.5993008049677857e-08,4.396347028023695e-08,9.231421784603051e-10,8.822579199657564e-10,9.397938492709707e-10,9.352942933882326e-10,9.230844904010215e-10,9.337145040152816e-10,6.637450445857626e-10,1.3812727690937696e-08,1.4152039819698958e-08,6.481558286120795e+18,2.697903128038122e+18,3.078675e-09
0.0,1.0,-19.000625518647983,1.051355728547378,3.3809076653650907e-15,4.5993008049677857e-08,4.396347028023695e-08,9.231421784603051e-10,8.822579199657564e-10,9.397938492709707e-10,9.352942933882326e-10,9.230844904010215e-10,9.337145040152816e-10,6.637450445857626e-10,1.3812727690937696e-08,1.4152039819698958e-08,6.481558286120795e+18,2.697903128038122e+18,3.099462e-09
1.0,0.0,-19.000625518647983,1.051355728547378,3.3809076653650907e-15,4.5993008049677857e-08,4.396347028023695e-08,9.231421784603051e-10,8.822579199657564e-10,9.397938492709707e-10,9.352942933882326e-10,9.230844904010215e-10,9.337145040152816e-10,6.637450445857626e-10,1.3812727690937696e-08,1.4152039819698958e-08,6.481558286120795e+18,2.697903128038122e+18,3.09676e-09
1.0,1.0,-19.000625518647983,1.051355728547378,3.3809076653650907e-15,4.5993008049677857e-08,4.396347028023695e-08,9.231421784603051e-10,8.822579199657564e-10,9.397938492709707e-10,9.352942933882326e-10,9.230844904010215e-10,9.337145040152816e-10,6.637450445857626e-10,1.3812727690937696e-08,1.4152039819698958e-08,6.481558286120795e+18,2.697903128038122e+18,3.918546e-09
0.0,0.0,-51.66607699708948,1.0272122110894284,9.48159779167604e-16,4.44886883841458e-08,4.1691741967470266e-08,9.30883164863483e-10,9.33732575535311e-10,8.71061807273812e-10,8.973700920726021e-10,9.365342790728355e-10,9.011056188847463e-10,6.853009750157754e-10,1.3852227528975684e-08,1.4058225776486832e-08,6.377734776117865e+18,2.819207701681848e+18,9.696695e-09
0.0,1.0,-51.66607699708948,1.0272122110894284,9.48159779167604e-16,4.44886883841458e-08,4.1691741967470266e-08,9.30883164863483e-10,9.33732575535311e-10,8.71061807273812e-10,8.973700920726021e-10,9.365342790728355e-10,9.011056188847463e-10,6.853009750157754e-10,1.3852227528975684e-08,1.4058225776486832e-08,6.377734776117865e+18,2.819207701681848e+18,7.314981e-09
1.0,0.0,-51.66607699708948,1.0272122110894284,9.48159779167604e-16,4.44886883841458e-08,4.1691741967470266e-08,9.30883164863483e-10,9.33732575535311e-10,8.71061807273812e-10,8.973700920726021e-10,9.365342790728355e-10,9.011056188847463e-10,6.853009750157754e-10,1.3852227528975684e-08,1.4058225776486832e-08,6.377734776117865e+18,2.819207701681848e+18,8.512048e-09
1.0,1.0,-51.66607699708948,1.0272122110894284,9.48159779167604e-16,4.44886883841458e-08,4.1691741967470266e-08,9.30883164863483e-10,9.33732575535311e-10,8.71061807273812e-10,8.973700920726021e-10,9.365342790728355e-10,9.011056188847463e-10,6.853009750157754e-10,1.3852227528975684e-08,1.4058225776486832e-08,6.377734776117865e+18,2.819207701681848e+18,7.282823e-09
0.0,0.0,87.8655866043357,0.948004054675942,1.3171462170169434e-15,4.27200383106212e-08,4.5671804496166884e-08,8.727371026212282e-10,9.226618708698999e-10,9.017968404934883e-10,8.830854541058732e-10,9.22642756499657e-10,9.342995613355392e-10,6.530130565899348e-10,1.4278556357915712e-08,1.3527419208907993e-08,6.7094664024194e+18,2.678057991193891e+18,7.134177e-09
0.0,1.0,87.8655866043357,0.948004054675942,1.3171462170169434e-15,4.27200383106212e-08,4.5671804496166884e-08,8.727371026212282e-10,9.226618708698999e-10,9.017968404934883e-10,8.830854541058732e-10,9.22642756499657e-10,9.342995613355392e-10,6.530130565899348e-10,1.4278556357915712e-08,1.3527419208907993e-08,6.7094664024194e+18,2.678057991193891e+18,9.756173e-09
1.0,0.0,87.8655866043357,0.948004054675942,1.3171462170169434e-15,4.27200383106212e-08,4.5671804496166884e-08,8.727371026212282e-10,9.226618708698999e-10,9.017968404934883e-10,8.830854541058732e-10,9.22642756499657e-10,9.342995613355392e-10,6.530130565899348e-10,1.4278556357915712e-08,1.3527419208907993e-08,6.7094664024194e+18,2.678057991193891e+18,8.467872e-09
1.0,1.0,87.8655866043357,0.948004054675942,1.3171462170169434e-15,4.27200383106212e-08,4.5671804496166884e-08,8.727371026212282e-10,9.226618708698999e-10,9.017968404934883e-10,8.830854541058732e-10,9.22642756499657e-10,9.342995613355392e-10,6.530130565899348e-10,1.4278556357915712e-08,1.3527419208907993e-08,6.7094664024194e+18,2.678057991193891e+18,1.186625e-08
0.0,0.0,-14.693556149131574,0.9321077644970512,8.240294433347436e-16,4.4675200692225254e-08,4.38663738593396e-08,8.87270471370663e-10,9.260222223406475e-10,8.936243086568905e-10,9.327893340910063e-10,9.871875390726883e-10,9.72588169332732e-10,6.31417145567533e-10,1.3539266209719761e-08,1.3520594790698118e-08,6.610081380368154e+18,2.70915157636137e+18,3.93961e-09
0.0,1.0,-14.693556149131574,0.9321077644970512,8.240294433347436e-16,4.4675200692225254e-08,4.38663738593396e-08,8.87270471370663e-10,9.260222223406475e-10,8.936243086568905e-10,9.327893340910063e-10,9.871875390726883e-10,9.72588169332732e-10,6.31417145567533e-10,1.3539266209719761e-08,1.3520594790698118e-08,6.610081380368154e+18,2.70915157636137e+18,4.079009e-09
1.0,0.0,-14.693556149131574,0.9321077644970512,8.240294433347436e-16,4.4675200692225254e-08,4.38663738593396e-08,8.87270471370663e-10,9.260222223406475e-10,8.936243086568905e-10,9.327893340910063e-10,9.871875390726883e-10,9.72588169332732e-10,6.31417145567533e-10,1.3539266209719761e-08,1.3520594790698118e-08,6.610081380368154e+18,2.70915157636137e+18,4.023273e-09
1.0,1.0,-14.693556149131574,0.9321077644970512,8.240294433347436e-16,4.4675200692225254e-08,4.38663738593396e-08,8.87270471370663e-10,9.260222223406475e-10,8.936243086568905e-10,9.327893340910063e-10,9.871875390726883e-10,9.72588169332732e-10,6.31417145567533e-10,1.3539266209719761e-08,1.3520594790698118e-08,6.610081380368154e+18,2.70915157636137e+18,5.848761e-09
0.0,0.0,7.163302525442482,1.0592782949034665,4.215016923679549e-15,4.3823667926198426e-08,4.6988561938986567e-08,9.258778803398535e-10,8.80306089750854e-10,8.771365646423251e-10,9.410950293293592e-10,9.501648433375348e-10,8.944796282860646e-10,6.229309988446667e-10,1.381275713537478e-08,1.4150899714690789e-08,6.336316409287447e+18,2.822314794168203e+18,3.482918e-09
0.0,1.0,7.163302525442482,1.0592782949034665,4.215016923679549e-15,4.3823667926198426e-08,4.6988561938986567e-08,9.258778803398535e-10,8.80306089750854e-10,8.771365646423251e-10,9.410950293293592e-10,9.501648433375348e-10,8.944796282860646e-10,6.229309988446667e-10,1.381275713537478e-08,1.4150899714690789e-08,6.336316409287447e+18,2.822314794168203e+18,3.565321e-09
1.0,0.0,7.163302525442482,1.0592782949034665,4.215016923679549e-15,4.3823667926198426e-08,4.6988561938986567e-08,9.258778803398535e-10,8.80306089750854e-10,8.771365646423251e-10,9.410950293293592e-10,9.501648433375348e-10,8.944796282860646e-10,6.229309988446667e-10,1.381275713537478e-08,1.4150899714690789e-08,6.336316409287447e+18,2.822314794168203e+18,3.532611e-09
1.0,1.0,7.163302525442482,1.0592782949034665,4.215016923679549e-15,4.3823667926198426e-08,4.6988561938986567e-08,9.258778803398535e-10,8.80306089750854e-10,8.771365646423251e-10,9.410950293293592e-10,9.501648433375348e-10,8.944796282860646e-10,6.229309988446667e-10,1.381275713537478e-08,1.4150899714690789e-08,6.336316409287447e+18,2.822314794168203e+18,4.317662e-09
0.0,0.0,112.05463282380634,1.0918333206070443,1.4087619348075878e-15,4.609694043126055e-08,4.448702658347392e-08,8.20331427210752e-10,8.149633648417587e-10,8.733665959009217e-10,9.21528956175728e-10,9.173744747369311e-10,9.252850669363615e-10,6.34621322830744e-10,1.3626628177827186e-08,1.3360950808777992e-08,6.239739670879566e+18,2.7432638383470177e+18,1.600217e-08
0.0,1.0,112.05463282380634,1.0918333206070443,1.4087619348075878e-15,4.609694043126055e-08,4.448702658347392e-08,8.20331427210752e-10,8.149633648417587e-10,8.733665959009217e-10,9.21528956175728e-10,9.173744747369311e-10,9.252850669363615e-10,6.34621322830744e-10,1.3626628177827186e-08,1.3360950808777992e-08,6.239739670879566e+18,2.7432638383470177e+18,1.473639e-08
1.0,0.0,112.05463282380634,1.0918333206070443,1.4087619348075878e-15,4.609694043126055e-08,4.448702658347392e-08,8.20331427210752e-10,8.149633648417587e-10,8.733665959009217e-10,9.21528956175728e-10,9.173744747369311e-10,9.252850669363615e-10,6.34621322830744e-10,1.3626628177827186e-08,1.3360950808777992e-08,6.239739670879566e+18,2.7432638383470177e+18,1.541664e-08
1.0,1.0,112.05463282380634,1.0918333206070443,1.4087619348075878e-15,4.609694043126055e-08,4.448702658347392e-08,8.20331427210752e-10,8.149633648417587e-10,8.733665959009217e-10,9.21528956175728e-10,9.173744747369311e-10,9.252850669363615e-10,6.34621322830744e-10,1.3626628177827186e-08,1.3360950808777992e-08,6.239739670879566e+18,2.7432638383470177e+18,1.060317e-08
0.0,0.0,71.7945923462359,0.9916277654520086,2.816008285409134e-15,4.448514741831736e-08,4.4187960617353166e-08,9.453998424771962e-10,9.635037306445103e-10,9.280919563065735e-10,9.613397639330247e-10,9.27738163895792e-10,8.694240127845413e-10,6.65267258949581e-10,1.3513206234250169e-08,1.3642380453816994e-08,6.61337337671575e+18,2.712890484245487e+18,5.007117e-09
